Treadmil_v,Period,X,Y
0.8,21,-10.039962768554688,27.25977897644043
0.8,21,-10.594408988952637,27.72231101989746
0.8,21,-11.12886905670166,26.723003387451172
0.8,21,-11.624384880065918,24.77579116821289
0.8,21,-12.099688529968262,23.765182495117188
0.8,21,-12.39484977722168,14.758062362670898
0.8,21,-12.358573913574219,-1.8137931823730469
0.8,21,-11.859908103942871,-24.933290481567383
0.8,21,-11.11111068725586,-37.439870834350586
0.8,21,-9.753273010253906,-67.89188385009766
0.8,21,-7.971039772033691,-89.11166191101074
0.8,21,-5.903249740600586,-103.38950157165527
0.8,22,-3.7709178924560547,-106.61659240722656
0.8,22,-1.8570575714111328,-95.6930160522461
0.8,22,-0.9735889434814453,-44.173431396484375
0.8,22,-0.6066455841064453,-18.34716796875
0.8,22,-0.03892230987548828,-28.38616371154785
0.8,22,0.36931800842285156,-20.412015914916992
0.8,22,0.7390804290771484,-18.488121032714844
0.8,22,-0.3119821548461914,52.55312919616699
0.8,22,-1.22412109375,45.60694694519043
0.8,22,-0.6041374206542969,-30.999183654785156
0.8,22,-0.5554723739624023,-2.4332523345947266
0.8,22,0.7515659332275391,-65.35191535949707
0.8,22,2.5651893615722656,-90.68117141723633
0.8,22,2.3450984954833984,11.00454330444336
0.8,22,2.116528034210205,11.428523063659668
0.8,22,2.5954813957214355,-23.947668075561523
0.8,22,3.0724668502807617,-23.84927272796631
0.8,22,3.7878284454345703,-35.76807975769043
0.8,22,4.330836772918701,-27.150416374206543
0.8,22,4.753405809402466,-21.128451824188232
0.8,22,5.116849899291992,-18.17220449447632
0.8,22,5.631842613220215,-25.749635696411133
0.8,22,5.973162412643433,-17.06598997116089
0.8,22,6.374693036079407,-20.076531171798706
0.8,22,6.780529022216797,-20.291799306869507
0.8,22,7.273474633693695,-24.64728057384491
0.8,22,7.852206975221634,-28.936617076396942
0.8,22,8.43808364868164,-29.293833673000336
0.8,22,9.012041509151459,-28.697893023490906
0.8,22,9.601310729980469,-29.4634610414505
0.8,22,10.164310097694397,-28.14996838569641
0.8,22,10.631937265396118,-23.38135838508606
0.8,22,10.927898168563843,-14.79804515838623
0.8,22,11.029746294021606,-5.092406272888184
0.8,22,10.898077249526978,6.583452224731445
0.8,22,10.659363269805908,11.935698986053467
0.8,22,10.254769563674927,20.229685306549072
0.8,22,9.445307493209839,40.473103523254395
0.8,22,8.174106359481812,63.56005668640137
0.8,22,6.458193063735962,85.79566478729248
0.8,22,4.101340539753437,117.84262619912624
0.8,22,1.6490994691848755,122.61205352842808
0.8,22,-0.48602843284606934,106.75639510154724
0.8,22,-2.2275125980377197,87.07420825958252
0.8,22,-3.5606722831726074,66.65798425674438
0.8,22,-4.8443121910095215,64.1819953918457
0.8,22,-5.910665988922119,53.31768989562988
0.8,22,-6.7395219802856445,41.44279956817627
0.8,22,-7.434352874755859,34.74154472351074
0.8,22,-8.221051216125488,39.334917068481445
0.8,22,-9.00487995147705,39.191436767578125
0.8,22,-9.679404258728027,33.72621536254883
0.8,22,-10.223235130310059,27.191543579101562
0.8,22,-10.708501815795898,24.263334274291992
0.8,22,-11.074045181274414,18.27716827392578
0.8,22,-11.153738975524902,3.984689712524414
0.8,22,-10.841193199157715,-15.627288818359375
0.8,22,-10.104153633117676,-36.85197830200195
0.8,22,-8.877689361572266,-61.32321357727051
0.8,22,-7.171407699584961,-85.31408309936523
0.8,22,-5.266096115112305,-95.26557922363281
0.8,23,-3.274458885192871,-26.579952239990234
0.8,23,-3.056410789489746,-10.90240478515625
0.8,23,-1.9145984649658203,-57.09061622619629
0.8,23,-1.6230297088623047,-14.578437805175781
0.8,23,-1.8198518753051758,9.841108322143555
0.8,23,-0.8040609359741211,-50.789546966552734
0.8,23,-0.13548851013183594,-33.42862129211426
0.8,23,-0.24129962921142578,5.290555953979492
0.8,23,-1.405451774597168,58.20760726928711
0.8,23,-1.9155025482177734,25.502538681030273
0.8,23,-0.8844852447509766,-51.550865173339844
0.8,23,0.2958259582519531,-59.015560150146484
0.8,23,0.8730945587158203,-28.86343002319336
0.8,23,1.3283185958862305,-22.761201858520508
0.8,23,1.4716997146606445,-7.169055938720703
0.8,23,1.7486786842346191,-13.84894847869873
0.8,23,2.2786316871643066,-26.497650146484375
0.8,23,2.8704819679260254,-29.592514038085938
0.8,23,3.334913730621338,-23.221588134765625
0.8,23,3.7283616065979004,-19.672393798828125
0.8,23,4.149372339248657,-21.050536632537842
0.8,23,4.5157341957092285,-18.318092823028564
0.8,23,4.91072416305542,-19.74949836730957
0.8,23,5.343817234039307,-21.654653549194336
0.8,23,5.843254446983337,-24.971860647201538
0.8,23,6.378544211387634,-26.764488220214844
0.8,23,6.945623874664307,-28.353983163833618
0.8,23,7.505465641617775,-27.992088347673416
0.8,23,8.061093807220459,-27.7814082801342
0.8,23,8.622294962406158,-28.060057759284973
